ville,date_extraction,date_observation,temperature,temp_min,temp_max,humidite,pression,vent_vitesse,vent_direction,precipitation,description,latitude,longitude
Sydney,2025-07-04,2022-03-17,22.2,18.2,26.5,86.3,1017.1,17.1,31.9,0.002,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-03-18,23.4,20.6,28.3,82.7,1016.4,21.5,98.7,0.671,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-03-19,20.7,19.4,22.1,81.5,1018.8,23.6,170.9,32.219,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-03-20,20.7,16.4,26.3,70.9,1017.0,19.5,202.6,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-03-21,20.6,17.9,25.2,74.9,1016.2,19.4,181.8,0.044,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-03-22,21.4,16.1,27.3,80.8,1011.4,21.3,22.7,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-03-23,22.1,20.7,23.6,77.2,1009.7,29.1,158.7,0.03,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-03-24,19.6,18.0,21.2,86.8,1016.0,18.0,106.4,12.607,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-03-25,19.8,17.6,24.1,88.6,1018.6,23.0,155.7,4.816,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-03-26,19.7,17.5,21.5,85.3,1020.9,18.2,144.0,5.996,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-03-27,19.3,16.7,22.5,95.0,1018.2,19.3,130.8,10.067,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-03-28,21.1,18.3,24.7,92.1,1013.0,18.1,171.9,1.458,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-03-29,20.8,19.7,23.0,96.5,1011.4,15.0,186.9,49.228,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-03-30,20.6,18.3,22.7,93.8,1010.1,28.1,193.6,22.999,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-03-31,19.1,17.0,20.6,79.7,1013.8,57.6,187.0,17.056,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-01,16.1,13.7,17.9,82.9,1015.6,37.4,216.7,18.824,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-02,17.9,15.4,22.6,66.7,1012.8,27.7,244.4,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-04-03,19.5,13.9,25.6,58.9,1011.9,22.5,320.6,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-04-04,20.5,14.8,28.5,60.5,1012.9,16.5,304.3,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-04-05,20.0,14.9,26.4,76.3,1015.5,20.0,160.6,0.011,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-04-06,18.2,17.3,19.6,96.6,1017.5,23.7,170.0,49.318,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-04-07,18.5,17.5,20.1,93.0,1019.9,26.4,102.5,61.75,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-04-08,20.1,18.0,23.8,83.1,1022.3,28.2,93.4,4.621,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-09,19.8,17.3,22.2,86.8,1023.0,20.2,50.4,2.465,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-10,20.2,17.4,25.0,87.8,1020.3,14.1,41.7,0.271,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-11,21.3,16.7,29.3,82.4,1017.5,26.4,198.3,0.002,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-12,19.6,18.0,22.6,78.4,1020.5,24.6,174.6,0.753,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-13,17.7,15.6,20.6,85.6,1022.6,24.3,196.4,10.82,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-14,18.1,14.3,23.4,86.7,1025.1,15.0,144.0,3.746,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-15,18.7,14.1,24.3,82.0,1022.7,15.7,348.4,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-04-16,19.0,15.7,24.2,83.6,1020.8,14.2,90.2,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-04-17,18.6,14.5,23.6,84.0,1019.6,18.4,3.3,0.002,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-18,19.8,15.1,25.1,82.7,1017.7,14.2,350.6,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-04-19,21.2,16.0,28.5,79.0,1013.9,21.8,3.5,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-04-20,18.7,14.7,24.4,63.6,1014.4,17.9,267.2,11.521,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-04-21,16.9,13.2,22.4,75.4,1023.1,21.1,180.8,3.711,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-22,16.5,15.2,18.4,89.8,1029.3,19.3,188.8,10.791,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-23,18.0,14.5,23.4,83.5,1030.6,16.8,156.8,4.095,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-24,18.0,13.9,23.0,82.0,1030.6,17.7,172.9,1.097,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-25,18.1,15.3,22.7,81.3,1027.4,16.0,148.9,0.19,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-26,17.8,16.1,20.0,89.3,1022.5,9.4,200.3,1.265,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-04-27,17.8,16.0,19.2,98.1,1019.4,8.6,302.7,4.498,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-04-28,19.1,17.3,22.4,95.5,1019.3,13.7,347.5,6.628,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-04-29,21.4,17.7,26.4,87.2,1019.7,14.2,354.9,0.011,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-04-30,18.7,14.9,21.3,87.0,1017.4,19.4,291.1,2.84,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-01,17.0,12.7,23.2,70.9,1022.2,14.9,272.2,0.002,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-02,17.4,13.4,21.9,86.2,1022.9,13.6,356.1,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-05-03,18.0,13.7,23.2,83.5,1020.4,15.3,1.0,0.002,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-05-04,19.0,13.3,25.9,79.3,1015.3,12.5,342.9,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-05-05,18.7,16.4,22.5,80.3,1012.9,15.2,241.6,0.082,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-06,15.1,11.3,21.3,55.8,1018.2,16.5,253.9,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-05-07,13.4,8.6,19.3,58.5,1021.1,22.0,292.0,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-05-08,14.5,9.9,20.8,64.5,1023.6,17.0,268.2,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-05-09,15.2,12.5,17.8,92.4,1027.6,17.6,230.6,6.301,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-10,17.2,13.5,21.2,80.4,1029.4,25.3,100.1,1.181,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-11,17.3,16.1,19.0,93.2,1027.2,14.6,9.2,34.653,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-05-12,18.6,16.5,20.3,97.2,1020.1,18.2,15.0,19.229,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-05-13,18.9,17.8,20.7,96.2,1016.8,12.5,0.1,0.594,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-05-14,20.3,18.2,23.6,93.6,1014.6,16.9,9.3,0.185,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-15,20.1,18.0,24.2,93.2,1012.7,8.6,266.9,0.173,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-16,18.1,13.6,24.5,74.1,1014.0,13.7,286.6,0.004,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-05-17,16.0,12.3,22.6,65.8,1018.1,21.4,269.8,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-05-18,14.4,9.3,20.5,60.9,1019.4,24.6,270.7,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-05-19,13.2,8.9,19.5,62.5,1025.6,16.6,251.7,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-05-20,12.5,10.6,14.8,91.2,1031.1,14.3,277.7,17.655,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-05-21,14.9,12.8,18.1,94.0,1030.8,16.9,215.1,14.433,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-22,14.9,13.3,18.3,92.7,1028.0,17.8,223.8,7.752,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-23,14.0,12.4,15.8,96.5,1028.2,14.8,203.7,20.677,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-24,14.3,12.8,16.9,95.6,1027.4,17.4,282.1,16.75,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-25,14.5,11.7,19.8,92.2,1023.7,12.6,241.1,0.054,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-26,15.5,11.6,20.2,90.1,1020.1,11.7,351.7,0.004,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-27,15.9,12.1,21.2,89.5,1017.5,13.4,349.5,0.011,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-28,15.9,13.0,20.6,82.2,1011.4,13.2,283.0,0.006,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-29,13.1,9.7,17.3,65.8,1007.0,23.5,261.3,0.011,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-05-30,11.5,8.3,15.6,75.2,996.9,24.1,333.8,4.12,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-05-31,12.6,10.0,17.1,61.9,995.9,40.4,292.8,0.017,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-06-01,11.3,8.6,14.7,52.9,1007.7,41.8,275.9,0.011,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-06-02,11.5,8.0,17.7,69.9,1019.2,21.2,272.8,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-06-03,11.0,7.3,15.9,77.8,1015.0,16.0,323.9,0.339,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-04,12.5,8.9,18.2,68.3,1011.7,24.0,286.6,0.017,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-06-05,13.2,10.3,17.2,63.4,1010.4,25.2,349.5,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-06-06,13.1,10.5,17.0,53.5,1006.4,39.7,307.6,0.719,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-06-07,12.2,9.2,16.8,53.5,1010.7,28.5,302.0,0.011,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-08,10.6,7.2,15.4,54.8,1014.5,24.1,272.3,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-06-09,10.6,6.0,16.4,59.9,1014.0,28.4,277.2,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-06-10,11.9,7.6,17.5,59.9,1014.2,27.3,269.8,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-06-11,11.8,7.8,17.7,58.5,1013.9,28.6,272.3,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-06-12,12.4,9.2,17.3,54.5,1012.9,28.0,270.8,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-06-13,10.2,5.7,17.5,72.3,1020.9,11.8,253.2,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-06-14,10.3,4.3,17.9,77.3,1022.7,12.6,329.3,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-06-15,12.0,6.1,20.8,70.6,1018.9,14.3,315.6,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-06-16,14.5,9.5,21.0,59.1,1017.0,14.1,294.6,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-06-17,13.4,9.5,18.2,70.4,1019.3,18.1,243.5,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-06-18,13.6,10.8,17.5,75.4,1024.6,23.8,221.4,0.171,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-19,13.0,9.3,17.9,84.8,1026.3,19.7,232.4,2.135,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-20,13.3,10.9,16.9,92.5,1023.6,12.8,303.3,8.662,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-21,13.4,8.8,21.0,84.7,1020.2,22.6,288.0,0.012,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-22,12.4,8.0,18.8,68.7,1023.7,16.2,259.9,0.011,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-06-23,12.2,7.9,19.0,72.3,1023.0,21.6,285.6,0.002,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-24,13.0,8.5,18.6,69.7,1018.8,19.6,298.1,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-06-25,14.2,10.8,20.6,66.1,1021.0,17.2,270.0,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-06-26,13.0,8.3,19.7,74.8,1023.7,9.0,267.3,0.005,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-27,11.9,8.1,15.5,63.6,1026.5,28.8,222.4,0.022,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-28,10.8,6.8,14.8,80.9,1029.8,21.4,217.4,3.334,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-29,12.4,7.9,17.5,78.9,1025.2,17.4,331.7,0.04,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-06-30,13.1,10.9,16.6,69.8,1023.4,13.0,246.2,0.005,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-01,11.3,10.4,12.0,93.6,1024.7,14.5,260.6,7.2,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-07-02,13.1,11.0,15.0,99.0,1020.5,34.4,132.0,65.721,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-07-03,15.2,14.4,16.6,93.7,1017.3,38.6,134.5,49.141,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-07-04,16.1,15.3,18.3,93.2,1015.1,38.3,152.2,32.588,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-07-05,15.2,14.3,15.9,89.5,1020.4,37.1,149.4,28.956,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-07-06,14.8,13.8,15.6,95.0,1018.0,25.8,158.3,23.243,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-07-07,14.2,10.1,17.8,86.4,1010.8,25.0,218.8,24.611,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-08,11.0,7.6,15.4,67.4,1011.5,33.3,269.2,0.002,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-07-09,11.2,7.5,16.7,67.8,1016.8,21.6,241.9,0.005,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-07-10,11.7,8.9,15.9,90.0,1022.7,29.4,201.7,27.585,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-11,11.3,9.8,14.4,95.6,1023.4,12.6,263.7,9.35,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-12,11.2,7.9,16.8,85.2,1016.4,11.3,303.9,0.018,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-13,11.1,8.1,14.7,74.7,1013.3,24.1,233.7,5.44,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-14,11.5,8.5,14.4,74.2,1021.1,46.4,211.5,5.0,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-15,10.2,5.6,17.6,73.1,1026.4,15.0,291.0,0.198,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-07-16,10.2,4.8,15.9,72.0,1023.0,14.1,317.2,0.002,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-17,15.9,11.6,21.2,43.7,1014.5,31.6,334.3,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-07-18,12.3,8.8,15.8,53.3,1016.8,26.7,258.4,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-07-19,10.2,7.4,12.7,84.3,1027.0,29.3,214.6,9.554,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-20,11.5,9.2,14.7,94.2,1030.9,16.6,245.8,2.73,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-21,13.9,11.2,16.2,80.2,1031.5,33.5,90.0,9.0,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-22,14.4,13.0,17.5,85.4,1028.9,25.9,96.1,15.419,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-23,13.1,11.5,16.2,95.8,1024.7,22.3,189.7,6.174,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-24,13.0,9.2,19.5,90.1,1022.1,11.2,305.0,1.73,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-25,13.1,8.7,18.1,87.1,1018.6,18.4,0.9,0.022,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-26,13.5,10.8,19.3,73.1,1011.0,32.9,273.7,3.439,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-07-27,12.8,9.2,18.9,56.1,1016.4,25.1,252.3,0.002,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-07-28,13.8,9.2,20.6,61.4,1021.8,19.1,265.9,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-07-29,12.5,9.7,15.9,58.8,1023.5,25.1,215.6,0.011,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-07-30,10.8,5.5,17.6,66.8,1027.2,11.7,320.5,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-07-31,12.4,6.5,17.9,69.2,1022.7,19.5,351.0,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-01,15.7,11.1,21.0,52.8,1016.2,20.8,323.2,0.169,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-02,12.9,7.8,20.6,58.9,1018.5,15.6,319.4,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-03,17.1,12.4,24.3,57.5,1013.8,26.1,356.3,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-04,19.0,16.9,21.2,70.6,1007.2,30.3,348.6,0.84,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-05,18.3,15.8,23.0,61.1,1004.1,26.0,316.1,0.011,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-06,15.6,12.1,19.8,49.9,1008.4,25.5,291.2,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-08-07,13.0,9.9,16.0,65.0,1015.6,20.1,216.8,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-08,12.2,8.1,16.7,72.0,1021.6,24.7,210.7,0.011,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-09,11.6,8.6,16.1,77.4,1024.3,25.1,219.4,0.83,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-10,11.9,8.7,15.8,86.7,1027.4,20.0,216.6,11.754,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-11,13.3,9.2,16.9,79.9,1023.0,14.8,0.4,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-12,14.4,13.3,15.7,77.3,1017.4,16.8,2.5,0.382,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-08-13,14.1,11.1,18.9,74.7,1011.9,19.5,293.5,2.922,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-14,13.2,10.4,17.7,60.2,1008.6,27.5,311.9,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-15,13.4,9.8,17.6,56.5,1008.3,27.0,313.0,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-16,13.5,8.3,19.0,60.8,1010.5,21.9,260.2,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-17,13.5,8.5,19.8,70.3,1018.2,17.1,229.5,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-08-18,14.1,8.6,21.0,73.7,1014.6,11.4,315.8,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-19,15.0,10.4,19.8,65.4,1013.3,26.4,269.5,0.405,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-20,13.2,8.3,18.2,59.7,1019.9,20.0,280.2,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-21,14.2,11.3,19.8,62.7,1025.3,19.3,236.4,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-22,15.0,9.6,21.7,57.4,1018.5,28.3,312.8,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-08-23,13.5,7.2,22.0,67.6,1011.8,39.0,295.9,14.989,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-24,11.3,7.2,16.5,59.9,1019.5,23.7,230.3,2.753,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-25,12.8,8.2,18.3,65.2,1022.1,17.7,241.1,0.279,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-26,12.8,9.5,16.1,87.3,1026.9,24.5,197.6,7.938,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-27,13.3,10.6,17.3,92.1,1028.7,14.6,213.0,4.49,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-28,14.7,9.9,20.1,88.1,1028.0,20.3,36.4,0.756,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-29,15.8,12.2,19.1,88.2,1023.9,20.3,19.2,0.4,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-30,18.1,14.2,23.6,66.8,1016.8,30.1,337.2,0.013,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-08-31,15.3,11.9,19.2,72.6,1023.4,20.9,160.0,0.214,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-01,16.0,13.8,19.7,87.5,1022.5,21.2,21.7,0.923,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-02,14.7,13.3,16.6,84.0,1022.0,32.4,176.4,0.866,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-09-03,13.3,10.7,15.1,74.6,1024.0,31.0,176.9,12.346,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-09-04,13.8,11.0,17.9,79.4,1024.6,32.7,178.7,11.787,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-05,12.9,8.7,17.0,73.7,1023.6,27.0,188.4,0.018,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-06,12.8,9.2,16.5,79.3,1024.8,23.2,175.3,0.248,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-07,14.0,9.6,18.2,79.5,1024.1,27.7,47.2,0.341,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-08,16.6,13.7,19.9,75.4,1019.0,29.3,31.5,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-09-09,16.5,14.6,20.7,80.2,1012.1,17.5,7.0,2.298,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-10,17.7,13.5,23.7,62.0,1009.0,21.3,283.4,0.064,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-11,15.8,11.5,21.9,52.3,1013.7,21.3,265.9,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-09-12,14.2,9.9,20.1,51.3,1017.8,23.8,242.5,0.0,Clear,-33.8696,151.207
Sydney,2025-07-04,2022-09-13,13.6,11.3,16.1,65.7,1025.5,25.2,178.4,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-09-14,13.5,8.3,19.2,68.2,1026.2,18.3,50.0,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-09-15,14.0,11.7,17.4,86.1,1015.1,20.5,338.6,12.877,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-09-16,17.6,11.9,24.0,62.7,1005.0,25.9,304.9,6.769,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-17,18.2,15.3,22.5,46.6,1005.9,30.0,315.1,0.098,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-18,17.1,12.0,22.6,46.3,1009.9,22.4,297.5,0.002,Rain,-33.8696,151.207
Sydney,2025-07-04,2022-09-19,16.0,11.8,23.4,56.2,1014.7,19.0,252.5,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-09-20,15.3,9.8,21.3,66.3,1021.6,25.5,29.5,0.0,Partially cloudy,-33.8696,151.207
Sydney,2025-07-04,2022-09-21,18.0,15.6,20.1,81.2,1018.7,25.3,30.6,0.0,Overcast,-33.8696,151.207
Sydney,2025-07-04,2022-09-22,16.8,15.1,18.9,88.1,1018.1,24.4,49.6,3.313,"Rain, Overcast",-33.8696,151.207
Sydney,2025-07-04,2022-09-23,17.1,15.0,19.8,91.6,1015.7,20.7,32.7,3.246,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-24,16.3,13.5,18.2,87.7,1011.2,26.3,179.3,1.869,"Rain, Partially cloudy",-33.8696,151.207
Sydney,2025-07-04,2022-09-25,15.7,11.4,21.7,77.6,1015.4,17.4,21.3,0.028,Rain,-33.8696,151.207
